params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Profit Factor,Expectancy [%],SQN,Kelly Criterion,Max. Drawdown Duration,Avg. Drawdown Duration
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 25}",5402,36257.0000,-0.0992,4.6289,-24.1401,9.5762,104628.9475,130911.1407,1100.3015,23.9758,0.3684,13.7265,0.1168,inf,0.0621,0.2258,0.0872,-11.9978,39.4784,17.3690,-9.5294,-0.1669,2.8951,0.4991,-4.0087,-0.7522,0.0149,0.0149
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,30573.0000,-0.0994,4.3250,-21.9960,7.9727,104325.0413,127987.4765,929.1761,23.9758,0.3766,12.4478,0.1341,inf,0.0629,0.4896,0.0732,-11.4579,39.3847,15.6549,-8.8649,-0.1738,3.6430,0.4828,-4.0894,-1.4516,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 29}",5402,19899.0000,-0.0994,4.1461,-20.4181,7.3075,104146.0683,127448.1172,632.3694,23.9758,0.4642,12.3884,0.2223,inf,0.0514,0.3143,0.0700,-10.9928,41.2167,13.9525,-8.0498,0.1048,2.8910,0.7986,-1.0179,-1.3245,0.0052,0.0052
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,25117.0000,-0.1002,3.5182,-21.1202,7.4677,103518.2179,126466.5779,771.7394,23.9758,0.2979,11.8317,0.1049,inf,0.0679,-0.0911,0.0695,-11.1994,39.9529,14.0065,-8.5817,-0.2909,3.0712,0.3251,-0.6608,-1.4158,0.0044,0.0044
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,25163.0000,-0.1006,3.5024,-21.1423,7.4807,103502.4231,126439.1624,773.3552,23.9758,0.2912,11.8420,0.1012,inf,0.0676,-0.1102,0.0696,-11.2283,39.9124,13.9988,-8.6028,-0.3076,3.0475,0.3058,-0.6621,-1.4149,0.0044,0.0044
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,31962.0000,-0.1006,4.2147,-22.4812,8.3571,104214.7404,128507.0247,970.1657,23.9758,0.3300,12.6756,0.1140,inf,0.0605,0.2954,0.0764,-11.5908,39.3795,15.8409,-9.0499,-0.2150,3.5801,0.4295,-4.1050,-1.0697,0.0149,0.0149
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 27}",5402,31839.0000,-0.1007,4.1356,-22.4435,8.3306,104135.6018,128341.1112,966.4654,23.9758,0.3250,12.6406,0.1119,inf,0.0603,0.2641,0.0760,-11.5718,39.3625,15.6526,-9.0288,-0.2303,3.5689,0.4020,-4.1102,-1.1001,0.0149,0.0149
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,33392.0000,-0.1008,4.1582,-23.0503,8.7573,104158.2070,129119.1700,1012.5801,23.9758,0.2977,13.0295,0.0884,inf,0.0602,0.1831,0.0797,-11.7697,39.4846,16.2732,-9.2552,-0.2094,3.3111,0.4442,-4.0373,-1.0545,0.0149,0.0149
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,33360.0000,-0.1008,4.0433,-23.0344,8.7551,104043.2866,128879.5516,1011.4225,23.9758,0.2866,13.0007,0.0837,inf,0.0598,0.1234,0.0795,-11.7594,39.5216,16.0657,-9.2413,-0.2353,3.2604,0.3992,-4.0297,-0.9734,0.0149,0.0149
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 27}",5402,29325.0000,-0.1008,4.0104,-22.9972,8.7942,104010.4498,129467.4020,899.1446,23.9758,0.3163,12.9954,0.0989,inf,0.0677,-0.1966,0.0811,-11.7160,40.1490,15.9037,-9.2194,-0.2278,2.4082,0.4369,-1.1836,-0.9738,0.0028,0.0028
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,25194.0000,-0.1010,3.4454,-21.1552,7.4880,103445.4238,126388.2830,773.7440,23.9758,0.2800,11.8417,0.0943,inf,0.0669,-0.1517,0.0696,-11.2430,39.8874,13.9726,-8.6039,-0.3101,3.0278,0.3020,-0.6675,-1.4140,0.0044,0.0044
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,30339.0000,-0.1014,3.9689,-21.9013,7.9052,103968.8817,127435.6166,920.6393,23.9758,0.3070,12.3209,0.1012,inf,0.0603,0.2536,0.0723,-11.4206,39.3055,15.2476,-8.8522,-0.2284,3.6018,0.4046,-4.0849,-1.5999,0.0149,0.0149
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 14, 'adx_threshold': 27}",5402,30517.0000,-0.1016,4.0340,-21.9670,7.9482,104033.9528,127593.2890,925.8140,23.9758,0.3092,12.3687,0.1023,inf,0.0602,0.2698,0.0728,-11.4390,39.2816,15.4208,-8.8773,-0.2132,3.5834,0.4293,-4.0816,-1.5640,0.0149,0.0149
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,22708.0000,-0.1016,3.5938,-21.0588,7.5692,103593.8059,126951.2170,708.7311,23.9758,0.3332,12.6000,0.1368,inf,0.0541,-0.1510,0.0712,-11.1465,40.5795,14.0298,-8.5009,-0.2085,3.6702,0.4506,-0.7260,-1.5079,0.0044,0.0044
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,22769.0000,-0.1020,3.6386,-21.0958,7.5935,103638.6149,127035.8055,710.5035,23.9758,0.3383,12.6284,0.1394,inf,0.0541,-0.1282,0.0714,-11.1760,40.5475,14.0742,-8.5110,-0.2060,3.6780,0.4555,-0.7287,-1.5159,0.0044,0.0044
"{'len_short': 20, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,21067.0000,-0.1022,4.1507,-21.0832,7.7261,104150.6895,128277.8945,666.5094,23.9758,0.4381,12.7189,0.2004,inf,0.0499,0.1378,0.0737,-11.1552,41.1473,14.3654,-8.3127,0.0801,2.8440,0.7737,-1.2399,-1.3143,0.0059,0.0059
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,22826.0000,-0.1028,3.6572,-21.1271,7.6151,103657.1817,127079.0865,712.7183,23.9758,0.3324,12.6455,0.1342,inf,0.0536,-0.1029,0.0716,-11.2066,40.5534,14.0582,-8.5340,-0.2218,3.6823,0.4357,-0.7088,-1.5034,0.0044,0.0044
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,21146.0000,-0.1028,4.1408,-21.1338,7.7522,104140.7884,128349.3893,668.5582,23.9758,0.4318,12.7461,0.1968,inf,0.0493,0.1183,0.0739,-11.1784,41.1735,14.3698,-8.3324,0.0661,2.7857,0.7569,-1.2465,-1.2796,0.0059,0.0059
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,25193.0000,-0.1030,3.3723,-21.1618,7.4827,103372.2884,126283.9043,773.3204,23.9758,0.2559,11.8158,0.0810,inf,0.0661,-0.2060,0.0695,-11.2416,39.8609,13.8696,-8.6000,-0.3268,3.0471,0.2777,-0.6871,-1.4917,0.0044,0.0044
"{'len_short': 20, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,26555.0000,-0.1032,3.3479,-21.7009,7.9038,103347.8736,127100.7228,814.2008,23.9758,0.2444,12.1937,0.0676,inf,0.0661,-0.3765,0.0730,-11.4026,39.7610,14.3755,-8.7773,-0.3433,3.1689,0.2753,-0.5029,-1.6385,0.0044,0.0044
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,28960.0000,-0.1033,3.6768,-21.3758,7.5170,103676.8477,126509.3464,879.2528,23.9758,0.2743,11.9619,0.0838,inf,0.0579,0.1519,0.0689,-11.2929,39.0560,14.6039,-8.6896,-0.2784,3.4671,0.3366,-4.1925,-1.1177,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,21217.0000,-0.1034,4.1389,-21.1669,7.7808,104138.9124,128337.4932,670.9564,23.9758,0.4236,12.7613,0.1914,inf,0.0491,0.1130,0.0740,-11.2113,41.2024,14.3650,-8.3403,0.0680,2.9308,0.7576,-1.2399,-1.3029,0.0059,0.0059
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,28980.0000,-0.1035,3.6431,-21.3929,7.5186,103643.0834,126462.2314,879.3750,23.9758,0.2662,11.9623,0.0788,inf,0.0577,0.1236,0.0689,-11.3196,39.0288,14.5848,-8.6818,-0.2773,3.4875,0.3367,-4.1971,-1.1165,0.0149,0.0149
"{'len_short': 20, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,24139.0000,-0.1035,3.5558,-21.7251,8.0652,103555.8307,127780.2584,751.4033,23.9758,0.2901,13.0168,0.1054,inf,0.0518,-0.3562,0.0753,-11.3601,40.3658,14.5432,-8.7404,-0.2434,3.5771,0.4218,-0.6175,-1.3551,0.0044,0.0044
"{'len_short': 15, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,24239.0000,-0.1036,3.5304,-21.7843,8.0953,103530.4042,127847.0597,754.2854,23.9758,0.2835,13.0439,0.1004,inf,0.0516,-0.3953,0.0755,-11.3958,40.3481,14.5811,-8.7613,-0.2470,3.5600,0.4197,-0.7559,-1.3732,0.0044,0.0044
"{'len_short': 15, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,26637.0000,-0.1038,3.2816,-21.7534,7.9271,103281.6025,127068.0909,816.7351,23.9758,0.2277,12.2107,0.0573,inf,0.0653,-0.4487,0.0732,-11.4264,39.7013,14.3775,-8.8095,-0.3646,3.1595,0.2519,-0.5263,-1.6323,0.0044,0.0044
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,22865.0000,-0.1039,3.5960,-21.1423,7.6266,103595.9560,127036.0360,713.3022,23.9758,0.3203,12.6494,0.1265,inf,0.0531,-0.1757,0.0716,-11.2150,40.5597,14.0050,-8.5249,-0.2315,3.8438,0.4226,-0.9113,-1.4959,0.0044,0.0044
"{'len_short': 10, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,26707.0000,-0.1040,3.2433,-21.7826,7.9476,103243.2731,127022.7525,818.0194,23.9758,0.2167,12.2210,0.0505,inf,0.0648,-0.4747,0.0733,-11.4557,39.7297,14.3670,-8.8153,-0.3618,3.1975,0.2537,-0.5033,-1.7501,0.0044,0.0044
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,21299.0000,-0.1045,4.1450,-21.2290,7.8173,104145.0026,128445.5032,673.2358,23.9758,0.4239,12.7995,0.1892,inf,0.0486,0.0963,0.0743,-11.2324,41.2201,14.3813,-8.3713,0.0516,2.8228,0.7420,-1.2627,-1.2801,0.0059,0.0059
"{'len_short': 15, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,30550.0000,-0.1049,3.6712,-21.9524,7.9345,103671.1939,127197.4850,925.5694,23.9758,0.2384,12.3369,0.0571,inf,0.0567,0.0569,0.0723,-11.5172,39.1648,14.9399,-8.8909,-0.2844,3.6543,0.3393,-4.1422,-1.4060,0.0149,0.0149
"{'len_short': 20, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,30506.0000,-0.1051,3.6906,-21.9131,7.9184,103690.5783,127199.4267,924.8276,23.9758,0.2428,12.3241,0.0594,inf,0.0568,0.0756,0.0722,-11.4887,39.1571,14.9381,-8.8909,-0.2934,3.5331,0.3301,-4.1427,-1.4190,0.0149,0.0149
"{'len_short': 5, 'len_mid': 40, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,26766.0000,-0.1054,3.2452,-21.8249,7.9660,103245.1594,127085.5324,819.7058,23.9758,0.2074,12.2323,0.0465,inf,0.0646,-0.4746,0.0735,-11.4719,39.6541,14.3554,-8.8150,-0.3645,3.2453,0.2482,-0.5345,-1.7934,0.0044,0.0044
"{'len_short': 10, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,24346.0000,-0.1054,3.4937,-21.8431,8.1298,103493.6679,127879.2469,757.4648,23.9758,0.2680,13.0650,0.0877,inf,0.0504,-0.4362,0.0756,-11.4418,40.3334,14.5463,-8.7807,-0.2635,3.5577,0.3988,-0.6156,-1.3415,0.0044,0.0044
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,28969.0000,-0.1058,3.4529,-21.3916,7.5066,103452.8903,126221.7134,878.0032,23.9758,0.2188,11.9107,0.0544,inf,0.0560,-0.0178,0.0686,-11.3357,38.9574,14.4536,-8.6957,-0.3063,3.4612,0.2980,-4.2048,-1.1347,0.0149,0.0149
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 13, 'adx_threshold': 29}",5402,28854.0000,-0.1061,3.2788,-21.3367,7.4744,103278.8243,125867.3816,874.0814,23.9758,0.1889,11.8407,0.0381,inf,0.0553,-0.1089,0.0681,-11.3147,38.9833,14.1903,-8.6776,-0.3346,3.4356,0.2503,-4.2272,-1.1172,0.0149,0.0149
"{'len_short': 5, 'len_mid': 50, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,24446.0000,-0.1062,3.4857,-21.9042,8.1738,103485.6534,127959.1770,760.4229,23.9758,0.2643,13.1044,0.0849,inf,0.0504,-0.4837,0.0760,-11.4838,40.3202,14.5720,-8.7834,-0.2647,3.7284,0.3966,-0.8400,-1.2838,0.0044,0.0044
"{'len_short': 15, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,22552.0000,-0.1062,4.0053,-21.8881,8.2600,104005.3298,129156.1629,711.1204,23.9758,0.3518,13.1509,0.1427,inf,0.0475,-0.1409,0.0780,-11.4253,41.2352,14.9100,-8.5823,0.0150,3.0763,0.7151,-1.2257,-0.9454,0.0059,0.0059
"{'len_short': 5, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,30535.0000,-0.1064,3.4851,-21.9656,7.9317,103485.0839,126922.9823,924.5369,23.9758,0.1999,12.2968,0.0372,inf,0.0554,-0.0827,0.0721,-11.5126,39.1295,14.7127,-8.8902,-0.3145,3.6095,0.2891,-4.1651,-1.4371,0.0149,0.0149
"{'len_short': 20, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,22441.0000,-0.1064,4.0206,-21.8113,8.2225,104020.5965,129072.8348,708.0742,23.9758,0.3597,13.1152,0.1470,inf,0.0476,-0.1185,0.0777,-11.3919,41.1667,14.8879,-8.5714,0.0200,3.1149,0.7227,-1.1111,-0.9757,0.0059,0.0059
"{'len_short': 10, 'len_mid': 30, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,30576.0000,-0.1066,3.5262,-21.9751,7.9388,103526.1697,127072.1663,925.6236,23.9758,0.2062,12.3190,0.0390,inf,0.0556,-0.0730,0.0722,-11.5220,39.1058,14.8833,-8.9049,-0.3013,3.6339,0.3173,-4.1519,-1.4115,0.0149,0.0149
"{'len_short': 10, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,22663.0000,-0.1076,3.9831,-21.9546,8.3038,103983.1213,129194.6601,714.6148,23.9758,0.3383,13.1780,0.1338,inf,0.0469,-0.1741,0.0782,-11.4722,41.2603,14.9190,-8.6127,0.0110,3.3426,0.7104,-1.2336,-0.9399,0.0059,0.0059
"{'len_short': 5, 'len_mid': 60, 'len_long': 160, 'adx_len': 12, 'adx_threshold': 29}",5402,22824.0000,-0.1083,4.0262,-22.0681,8.3792,104026.1829,129421.5934,719.3424,23.9758,0.3452,13.2570,0.1347,inf,0.0467,-0.1812,0.0789,-11.5323,41.2650,14.9830,-8.6298,0.0070,3.2235,0.7084,-1.3141,-0.9388,0.0059,0.0059
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 27}",5402,21893.0000,-0.1241,6.1213,-18.3492,6.2108,106121.2906,127097.0281,694.8323,28.8075,0.8502,11.3662,0.3991,-0.0356,0.0530,1.9332,0.0640,-11.6285,41.6186,17.4460,-6.4406,2.1327,4.4133,2.9104,-0.6692,-2.7286,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,21552.0000,-0.1242,6.0928,-18.1802,6.1487,106092.7596,126962.5223,684.7118,28.8075,0.8660,11.2846,0.4112,-0.0349,0.0539,1.9202,0.0633,-11.6209,41.2984,17.3056,-6.3819,2.1320,4.1741,2.9113,-0.8052,-1.4365,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 27}",5402,21988.0000,-0.1242,6.0990,-18.3866,6.2348,106099.0481,127095.3054,697.6441,28.8075,0.8457,11.3885,0.3963,-0.0356,0.0532,1.9005,0.0642,-11.6635,41.6790,17.4907,-6.3732,2.1753,4.3173,2.9487,-0.5811,-2.7376,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 27}",5402,21964.0000,-0.1243,6.0742,-18.3775,6.2302,106074.1629,127071.9630,696.9181,28.8075,0.8398,11.3787,0.3933,-0.0358,0.0530,1.8808,0.0641,-11.6642,41.6777,17.4563,-6.3785,2.1622,4.3684,2.9347,-0.6105,-2.6969,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,21564.0000,-0.1245,6.1544,-18.1954,6.1543,106154.3535,127042.1852,685.0055,28.8075,0.8767,11.2951,0.4155,-0.0345,0.0545,1.9766,0.0633,-11.6329,41.3520,17.3532,-6.2614,2.2188,4.1568,2.9909,-0.8030,-1.5198,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,21571.0000,-0.1248,6.0485,-18.2012,6.1565,106048.5279,126938.3604,685.1474,28.8075,0.8554,11.2849,0.4052,-0.0356,0.0537,1.8727,0.0633,-11.6420,41.3422,17.3183,-6.3134,2.1682,4.2086,2.9415,-0.8075,-1.4522,,
"{'len_short': 5, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 29}",5402,21462.0000,-0.1250,6.0539,-18.1514,6.1253,106053.9321,126890.4908,681.9514,28.8075,0.8581,11.2534,0.4060,-0.0359,0.0534,1.8922,0.0630,-11.6161,41.2545,17.2448,-6.3562,2.1305,4.2573,2.9083,-0.8124,-1.4100,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 25}",5402,26834.0000,-0.1256,6.1330,-20.4691,7.5875,106132.9671,129373.1390,838.2484,28.8075,0.7853,12.5790,0.3502,-0.0442,0.0507,1.3127,0.0767,-12.4536,41.2644,19.1892,-7.5981,1.7571,4.1470,2.5614,-0.8062,-1.5468,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 29}",5402,19211.0000,-0.1257,5.8358,-16.9808,5.4753,105835.7896,125365.5324,621.3720,28.8075,0.8354,10.5905,0.3971,-0.0377,0.0496,1.9394,0.0570,-11.1330,41.6124,16.2568,-5.7241,2.3476,5.4240,3.0783,-0.9391,-1.9350,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 23}",5402,27494.0000,-0.1257,5.9174,-20.7419,7.7414,105917.4126,129362.5505,857.2416,28.8075,0.7406,12.7138,0.3210,-0.0466,0.0497,1.0161,0.0781,-12.5632,41.4304,19.3714,-7.7936,1.6812,3.2191,2.4911,-0.9477,-1.6054,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 23}",5402,27443.0000,-0.1259,5.8874,-20.7142,7.7354,105887.3603,129283.1769,855.5724,28.8075,0.7326,12.6992,0.3181,-0.0470,0.0493,0.9919,0.0781,-12.5675,41.4140,19.3243,-7.8228,1.6528,3.9844,2.4629,-0.9579,-1.6170,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 29}",5402,19297.0000,-0.1259,5.8021,-17.0097,5.4975,105802.0978,125339.7413,624.0901,28.8075,0.8302,10.6067,0.3933,-0.0381,0.0494,1.8995,0.0571,-11.1452,41.6408,16.2961,-5.6990,2.3642,5.3869,3.0912,-0.9231,-1.9942,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 29}",5402,19280.0000,-0.1260,5.8036,-17.0045,5.4953,105803.5602,125341.2845,623.6160,28.8075,0.8291,10.6033,0.3932,-0.0382,0.0494,1.9047,0.0571,-11.1509,41.6360,16.2921,-5.6998,2.3620,5.4713,3.0899,-0.9517,-1.9595,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 23}",5402,27324.0000,-0.1261,5.9828,-20.6684,7.7117,105982.8044,129361.6911,852.2637,28.8075,0.7517,12.6786,0.3293,-0.0464,0.0500,1.1029,0.0778,-12.5385,41.3851,19.3044,-7.8732,1.6233,3.9305,2.4411,-0.9804,-1.6843,,
"{'len_short': 5, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 27}",5402,21699.0000,-0.1263,6.0461,-18.2948,6.1567,106046.0930,127025.8451,688.8520,28.8075,0.8377,11.3133,0.3912,-0.0383,0.0518,1.8847,0.0635,-11.6049,41.4902,17.3540,-6.4160,2.1256,4.3906,2.9033,-0.7287,-2.7113,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 29}",5402,20397.0000,-0.1263,6.1103,-17.5967,5.8076,106110.3132,126271.9179,652.2422,28.8075,0.8685,10.9645,0.4132,-0.0369,0.0522,2.0727,0.0602,-11.3682,41.5032,16.7919,-6.0881,2.2218,4.3474,2.9884,-0.6278,-2.2687,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 25}",5402,26858.0000,-0.1264,6.0569,-20.4761,7.5972,106056.8800,129301.4114,838.6226,28.8075,0.7683,12.5775,0.3415,-0.0456,0.0499,1.2348,0.0767,-12.4688,41.1997,19.1687,-7.6504,1.7206,4.2363,2.5266,-0.8161,-1.5405,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 25}",5402,24789.0000,-0.1267,5.8441,-19.6698,6.9916,105844.1481,128153.8282,778.3356,28.8075,0.7606,12.0625,0.3376,-0.0428,0.0512,1.2900,0.0711,-12.1143,41.3293,18.4285,-7.1623,1.8625,3.8904,2.6554,-0.5302,-1.6860,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 25}",5402,25772.0000,-0.1268,6.0018,-20.0853,7.2780,106001.7731,128881.9963,807.3822,28.8075,0.7697,12.3241,0.3438,-0.0451,0.0500,1.2982,0.0739,-12.3671,41.2921,18.8966,-7.4544,1.7824,4.7667,2.5914,-0.7101,-1.7025,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 29}",5402,20458.0000,-0.1269,6.0836,-17.6232,5.8262,106083.6001,126275.9765,654.2860,28.8075,0.8649,10.9772,0.4105,-0.0375,0.0520,2.0384,0.0603,-11.3894,41.5263,16.8436,-6.0548,2.2477,4.4319,3.0134,-0.5320,-2.2889,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 25}",5402,25697.0000,-0.1269,6.0822,-20.0549,7.2646,106082.1961,128940.5470,805.3200,28.8075,0.7865,12.3113,0.3535,-0.0446,0.0504,1.3862,0.0737,-12.3309,41.2579,18.8880,-7.5219,1.7479,4.7108,2.5643,-0.7064,-1.7109,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 25}",5402,24760.0000,-0.1269,5.7606,-19.6586,6.9888,105760.6299,128074.0057,777.4363,28.8075,0.7450,12.0481,0.3313,-0.0439,0.0504,1.2121,0.0710,-12.1216,41.2599,18.4025,-7.2146,1.8183,4.3772,2.6140,-0.5580,-1.6421,,
"{'len_short': 15, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 29}",5402,20448.0000,-0.1270,6.0598,-17.6188,5.8228,106059.7875,126233.1706,653.8447,28.8075,0.8577,10.9700,0.4070,-0.0378,0.0518,2.0171,0.0603,-11.3983,41.5168,16.8044,-6.0583,2.2332,4.4070,2.9965,-0.5618,-2.2382,,
"{'len_short': 20, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 25}",5402,25775.0000,-0.1270,6.0590,-20.0935,7.2726,106058.9995,128945.7344,807.4880,28.8075,0.7797,12.3284,0.3469,-0.0447,0.0507,1.3538,0.0739,-12.3603,41.3597,18.9055,-7.4050,1.8179,4.0276,2.6242,-0.7008,-1.6976,,
"{'len_short': 5, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 29}",5402,19076.0000,-0.1271,5.7966,-16.9239,5.4379,105796.6118,125265.0224,616.9025,28.8075,0.8291,10.5506,0.3926,-0.0388,0.0492,1.9188,0.0566,-11.1137,41.5230,16.1567,-5.7117,2.3339,4.2982,3.0625,-0.9756,-1.9795,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 16, 'adx_threshold': 25}",5402,24656.0000,-0.1273,5.7997,-19.6202,6.9623,105799.6927,128085.2865,774.4059,28.8075,0.7555,12.0251,0.3374,-0.0441,0.0503,1.2628,0.0708,-12.0805,41.2039,18.3909,-7.2780,1.7832,4.3073,2.5865,-0.5474,-1.6734,,
"{'len_short': 10, 'len_mid': 30, 'len_long': 200, 'adx_len': 14, 'adx_threshold': 25}",5402,26828.0000,-0.1273,6.0744,-20.4857,7.5931,106074.4129,129346.8345,837.6948,28.8075,0.7700,12.5692,0.3414,-0.0463,0.0498,1.2558,0.0766,-12.4406,41.1239,19.1627,-7.7264,1.6764,4.2265,2.4890,-0.8612,-1.5785,,
"{'len_short': 5, 'len_mid': 30, 'len_long': 200, 'adx_len': 15, 'adx_threshold': 29}",5402,20273.0000,-0.1274,6.0438,-17.5448,5.7729,106043.8400,126165.0848,648.2102,28.8075,0.8582,10.9193,0.4066,-0.0381,0.0516,2.0261,0.0598,-11.3427,41.4142,16.6833,-6.0726,2.2094,4.5440,2.9743,-0.6117,-2.2069,,
